variant,variant_label,seed,run_id,run_dir,training_completed,total_env_steps,total_updates,total_episodes,wall_time_total_sec,env_steps_per_second,updates_per_second,final_return,final_return_median,final_return_std_within_eval,best_return,best_eval_step,area_under_eval_curve,normalized_auc,final_train_return_mean_last_100,final_train_return_std_last_100,success_threshold,first_reach_step,first_sustained_step,reached_threshold,collapse_count,largest_eval_drop,largest_eval_drop_fraction,eval_return_std_across_time,rolling_return_std_mean,td_loss_last10,td_error_abs_mean_last10,td_error_abs_p95_last10,grad_norm_mean_last10,grad_norm_max,gradient_clip_fraction,q_overestimation_proxy_last10,online_q_mean_last10,online_q_max_mean_last10,target_q_mean_last10,max_q_value_seen,replay_enabled,final_buffer_size,sample_age_mean_last10,sample_consecutive_transition_fraction_last10,target_network_enabled,target_update_count,online_target_param_l2_mean,online_target_param_l2_max,nan_detected,inf_detected,loss_explosion,q_value_explosion,gradient_explosion,early_terminated,use_target_network,use_replay_buffer,use_double_dqn,use_dueling_network,learning_rate,gamma,batch_size,target_update_frequency,epsilon_decay_steps,best_final_gap,final_solved
double_dqn,Double DQN,5,lunarlander_v3_double_dqn_seed5_20260516_135236,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/double_dqn/seed_5/lunarlander_v3_double_dqn_seed5_20260516_135236,True,500000.0,123751.0,1459.0,6836.049655690993,73.14165712411865,18.102706421533615,99.2960768783029,27.793827328077857,119.05362673650251,269.0947095455232,470000.0,23788209.477225553,47.57641895445111,259.2682506051629,44.54147688024945,200.0,270000.0,,True,11.0,263.0637735811923,1.053776324351478,146.47448634621554,44.54147688024945,0.7153829292553228,0.9693230102217294,1.2497908836457787,9.202222893330235,10.000000998354468,0.6585365853658537,0.16380369760156646,23.825019472013643,24.25644736561349,24.09264366801192,178.13821411132812,True,100000.0,50195.13097052846,0.0002580978190734288,True,501.0,0.31045527361674385,0.4838195941687443,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,169.7986326672203,False
double_dqn,Double DQN,6,lunarlander_v3_double_dqn_seed6_20260516_135236,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/double_dqn/seed_6/lunarlander_v3_double_dqn_seed6_20260516_135236,True,500000.0,123751.0,1359.0,6797.137669210992,73.56037560705163,18.206340083496492,254.86004231003417,264.5787182621699,47.84993249191906,266.47985789192325,480000.0,25878019.78007536,51.75603956015072,263.51590001819966,33.04930593343881,200.0,300000.0,,True,7.0,249.99517107524687,1.0934457912181805,132.54046395193578,33.04930593343881,0.7533081360464173,0.9896308636762262,1.3009630446511555,8.720238765420818,10.000000693241576,0.5365853658536586,0.15463078506593783,24.739223030524524,25.14381554456261,24.989184759496673,141.4399871826172,True,100000.0,50340.56821646341,0.0009033423667570009,True,501.0,0.3415737993910487,0.49590612525347905,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,11.619815581889071,True
double_dqn,Double DQN,7,lunarlander_v3_double_dqn_seed7_20260516_135236,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/double_dqn/seed_7/lunarlander_v3_double_dqn_seed7_20260516_135236,True,500000.0,123751.0,1432.0,6788.497062985989,73.65400549795184,18.229513668754077,225.598639456498,245.62686678265067,55.93669503047894,265.4095480084304,300000.0,54323432.02759893,108.64686405519787,250.87701695783042,47.91301632205132,200.0,210000.0,260000.0,True,7.0,213.07522631058055,0.8028167332691907,136.31946209308393,47.91301632205132,0.7018076400688993,0.925376915350193,1.122765872536636,8.607347751918665,10.000000367290333,0.5203252032520326,0.14155352212549224,23.589029839368372,23.967850413748888,23.826296891623397,143.29486083984375,True,100000.0,50417.27820121951,0.0001290489095367144,True,501.0,0.2950815387267256,0.44080487826558823,False,False,False,True,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,39.810908551932414,True
double_dqn,Double DQN,8,lunarlander_v3_double_dqn_seed8_20260516_135236,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/double_dqn/seed_8/lunarlander_v3_double_dqn_seed8_20260516_135236,True,500000.0,123751.0,1715.0,6793.436659671017,73.60045070681697,18.216258750838612,261.89075032840316,267.3739714351476,33.174215929969996,265.0412261413264,330000.0,47374610.09436856,94.74922018873713,254.9804752034852,57.01334415560511,200.0,250000.0,330000.0,True,5.0,245.8742307440294,1.0812602210175892,141.13997054940558,57.01334415560511,0.9555903807040153,1.2154526834080859,1.8624848224283235,9.375543422171463,10.000000599899776,0.6991869918699187,0.2217656112298733,44.83673759398422,45.44451021954296,45.222744608313086,170.21221923828125,True,100000.0,49874.92454268293,0.0005161956381468576,True,501.0,0.3411114740549167,0.545530116886471,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,3.1504758129232187,True
double_dqn,Double DQN,9,lunarlander_v3_double_dqn_seed9_20260516_135236,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/double_dqn/seed_9/lunarlander_v3_double_dqn_seed9_20260516_135236,True,500000.0,123751.0,1434.0,6840.89330158598,73.08986969349178,18.0898889288786,215.17974313724017,237.0666658070789,78.19086580335217,269.83271066761915,480000.0,31580135.37191405,63.1602707438281,243.27718505743127,65.19408288112518,200.0,290000.0,310000.0,True,7.0,115.55046898238959,0.4482253216109013,140.263232338497,65.19408288112518,0.7021426742033261,0.9627247913096978,1.3925418509700433,9.279448950399823,10.000000450666983,0.6747967479674797,0.2351495928880645,29.147688470235686,29.683193796049288,29.448044203161224,199.70114135742188,True,100000.0,49807.115472560974,0.00038714672861014324,True,501.0,0.29670228674225546,0.4393060680297552,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,54.65296753037899,True
dueling_dqn,Dueling DQN,0,lunarlander_v3_dueling_dqn_seed0_20260516_154654,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/dueling_dqn/seed_0/lunarlander_v3_dueling_dqn_seed0_20260516_154654,True,500000.0,123751.0,1164.0,13173.071509526024,37.95621997788656,9.39424035696688,251.4902755382678,252.12289201455184,21.205576896237968,263.2630689650993,460000.0,-1088041.4510061848,-2.1760829020123698,257.36040668161985,40.585181229176705,200.0,410000.0,,True,4.0,433.1565415310908,1.7423561528992733,122.64293502031728,40.585181229176705,0.5325216052493429,0.7512188934213747,1.0306727571216057,8.218469294020434,10.000000582094055,0.42276422764227645,0.026522407686807276,14.05998783286025,14.305389036008012,14.278866628321206,147.3770294189453,True,100000.0,50098.90637703252,0.0005161956381468576,True,501.0,0.30711101656979,0.48680853878151276,False,False,False,False,True,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,11.772793426831498,True
dueling_dqn,Dueling DQN,1,lunarlander_v3_dueling_dqn_seed1_20260516_154654,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/dueling_dqn/seed_1/lunarlander_v3_dueling_dqn_seed1_20260516_154654,True,500000.0,123751.0,1352.0,12988.830693216994,38.49461216405794,9.527493499828667,257.1383893306193,261.16308988904996,18.53429871303862,269.9556116411053,250000.0,30132385.35313815,60.264770706276295,254.31057016450933,61.2625692073671,200.0,250000.0,390000.0,True,9.0,269.36242074008027,0.9978026354132113,154.9983744100098,61.2625692073671,0.5965462287630492,0.8277405810549976,1.037387984554942,8.803046681448688,10.000000998887067,0.5691056910569106,0.05462872885107025,25.31784551511935,25.62722389097136,25.57259516212029,160.9001007080078,True,100000.0,49999.07151930894,0.00038714672861014324,True,501.0,0.3173688999318043,0.49977890746989717,False,False,False,True,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,12.817222310485988,True
dueling_dqn,Dueling DQN,2,lunarlander_v3_dueling_dqn_seed2_20260516_154654,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/dueling_dqn/seed_2/lunarlander_v3_dueling_dqn_seed2_20260516_154654,True,500000.0,123751.0,1754.0,12887.84328910301,38.79625076002921,9.60214965560875,186.5833427511873,259.5235113905677,117.85465601699114,275.2930585206462,430000.0,49757460.26117566,99.51492052235132,195.76889834366014,112.99398765711246,200.0,250000.0,430000.0,True,6.0,142.66822743047533,0.5790183193218367,135.73808391399538,112.99398765711246,0.9072887435010294,1.1403178080795258,1.7545774123532984,8.228157285747928,10.000000379793338,0.3821138211382114,0.17236615002639893,42.688745173012336,43.14902913473486,42.97666298470846,194.16383361816406,True,100000.0,49776.18343495935,0.0005161956381468576,True,501.0,0.3030654744715055,0.4624035303987609,False,False,False,False,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,88.70971576945888,False
dueling_dqn,Dueling DQN,3,lunarlander_v3_dueling_dqn_seed3_20260516_154654,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/dueling_dqn/seed_3/lunarlander_v3_dueling_dqn_seed3_20260516_154654,True,500000.0,123751.0,1713.0,12832.654401357984,38.96310025672387,9.643445239739671,222.15553091434785,257.26003305511404,82.62093709629178,276.863302658801,480000.0,50174348.11586096,100.34869623172192,235.83210467343036,83.6221443200646,200.0,240000.0,270000.0,True,5.0,241.7329144499201,1.05358505161017,137.90157547568262,83.6221443200646,1.020120808688121,1.2755203402139308,1.947698651775112,9.22403297640266,10.000000563776105,0.6829268292682927,0.23664995519126333,52.10895132049313,52.654508451136145,52.417858495944884,155.80531311035156,True,100000.0,49938.895452235774,0.0007742934572202865,True,501.0,0.384480354502949,0.5714339617042956,False,False,False,False,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,54.70777174445314,True
dueling_dqn,Dueling DQN,4,lunarlander_v3_dueling_dqn_seed4_20260516_154654,output/full_lunarlander_10seeds_20260516_042845/lunarlander_v3/dueling_dqn/seed_4/lunarlander_v3_dueling_dqn_seed4_20260516_154654,True,500000.0,123751.0,1356.0,13114.447842591006,38.125890315883524,9.436234104961803,230.96939688734545,250.72632670136386,64.36756247323929,273.7701727703833,470000.0,27204852.82973444,54.409705659468884,242.8681479688902,62.70247192937862,200.0,240000.0,460000.0,True,14.0,273.25104771141173,1.0454937392113925,131.99918970792805,62.70247192937862,0.6424826266683215,0.8799412192367926,1.3349528942650897,9.030479585866164,10.000000756361958,0.6747967479674797,0.06481022563407092,22.468405762339025,22.77454264571027,22.7097324200762,160.50889587402344,True,100000.0,49551.423653455284,0.000645244547683572,True,501.0,0.3200227450412702,0.6353116363368077,False,False,False,True,True,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,42.80077588303783,True
