variant,variant_label,seed,run_id,run_dir,training_completed,total_env_steps,total_updates,total_episodes,wall_time_total_sec,env_steps_per_second,updates_per_second,final_return,final_return_median,final_return_std_within_eval,best_return,best_eval_step,area_under_eval_curve,normalized_auc,final_train_return_mean_last_100,final_train_return_std_last_100,success_threshold,first_reach_step,first_sustained_step,reached_threshold,collapse_count,largest_eval_drop,largest_eval_drop_fraction,eval_return_std_across_time,rolling_return_std_mean,td_loss_last10,td_error_abs_mean_last10,td_error_abs_p95_last10,grad_norm_mean_last10,grad_norm_max,gradient_clip_fraction,q_overestimation_proxy_last10,online_q_mean_last10,online_q_max_mean_last10,target_q_mean_last10,max_q_value_seen,replay_enabled,final_buffer_size,sample_age_mean_last10,sample_consecutive_transition_fraction_last10,target_network_enabled,target_update_count,online_target_param_l2_mean,online_target_param_l2_max,nan_detected,inf_detected,loss_explosion,q_value_explosion,gradient_explosion,early_terminated,use_target_network,use_replay_buffer,use_double_dqn,use_dueling_network,learning_rate,gamma,batch_size,target_update_frequency,epsilon_decay_steps,best_final_gap,final_solved
dqn_no_replay,DQN without replay buffer,0,lunarlander_v3_dqn_no_replay_seed0_20260515_122240,output/lunarlander_v3/dqn_no_replay/seed_0/lunarlander_v3_dqn_no_replay_seed0_20260515_122240,True,500000.0,500000.0,2858.0,1969.9692053320032,253.8110741257673,253.8110741257673,-20.325711222742108,-12.692239638968253,84.27993118461826,112.91124394273125,40000.0,-59600657.59689997,-119.20131519379994,-172.496840330787,109.5580571338968,200.0,,,False,0.0,0.0,0.0,176.14083407723683,109.5580571338968,1.9593941827464159,2.357412930727005,2.357412930727005,9.482703194912533,10.00000162569327,0.91,-1.382667834997177,124.00424237763882,126.37624038219452,127.7589082171917,2043.3388671875,False,0.0,0.0,1.0,True,501.0,0.9649882334085154,1.8647146479221914,False,False,True,True,True,False,True,False,False,False,0.0005,0.99,1.0,1000.0,100000.0,133.23695516547335,False
dqn_no_replay,DQN without replay buffer,1,lunarlander_v3_dqn_no_replay_seed1_20260515_125530,output/lunarlander_v3/dqn_no_replay/seed_1/lunarlander_v3_dqn_no_replay_seed1_20260515_125530,True,500000.0,500000.0,2732.0,1993.7697639830003,250.78121307303726,250.78121307303726,-107.7180279158503,-126.47047411715238,50.26288368314837,88.799179177832,90000.0,-82370920.42429306,-164.74184084858612,-255.54280573454963,242.94059841969246,200.0,,,False,0.0,0.0,0.0,199.40486483332919,242.94059841969246,1.2689884938672402,1.6245971117019653,1.6245971117019653,9.258253122840687,10.000001519359532,0.828,-1.842025763273239,125.00804727101325,126.46379304981232,128.30581881308555,851.584716796875,False,0.0,0.0,1.0,True,501.0,0.7791070090366616,1.889711625499096,False,False,True,True,True,False,True,False,False,False,0.0005,0.99,1.0,1000.0,100000.0,196.51720709368232,False
dqn_no_replay,DQN without replay buffer,2,lunarlander_v3_dqn_no_replay_seed2_20260515_132844,output/lunarlander_v3/dqn_no_replay/seed_2/lunarlander_v3_dqn_no_replay_seed2_20260515_132844,True,500000.0,500000.0,2709.0,2001.2550453110016,249.84321772055713,249.84321772055713,7.080555355783841,-31.74994656165749,100.46372385108643,78.785900189125,480000.0,-61568819.79880389,-123.13763959760777,-73.23877353704958,83.42117799013326,200.0,,,False,0.0,0.0,0.0,117.98350842081325,83.42117799013326,0.5203049891158953,0.8709671074748039,0.8709671074748039,8.919730843729567,10.00000129519022,0.778,-0.48480990511178973,46.53978273510933,47.87031734770537,48.355127252817155,421.8068542480469,False,0.0,0.0,1.0,True,501.0,0.9032963799469148,2.018894409655424,False,False,False,False,True,False,True,False,False,False,0.0005,0.99,1.0,1000.0,100000.0,71.70534483334116,False
dqn_no_replay,DQN without replay buffer,3,lunarlander_v3_dqn_no_replay_seed3_20260515_140205,output/lunarlander_v3/dqn_no_replay/seed_3/lunarlander_v3_dqn_no_replay_seed3_20260515_140205,True,500000.0,500000.0,2456.0,2013.1713098570035,248.36435804140046,248.36435804140046,-158.93548870145497,-163.5850263503128,45.77792414462309,101.00356158078648,10000.0,-62529695.26462172,-125.05939052924344,-119.6183250538429,88.47026163585024,200.0,,,False,0.0,0.0,0.0,103.06341585169605,88.47026163585024,0.9604072758122784,1.322666750907898,1.322666750907898,9.244744432225703,10.000001364573743,0.852,-0.8481764875650406,75.21396820306778,76.54856330764294,77.39673979520798,696.8831787109375,False,0.0,0.0,1.0,True,501.0,0.7992391550873968,2.0813362667626274,False,False,False,False,True,False,True,False,False,False,0.0005,0.99,1.0,1000.0,100000.0,259.93905028224145,False
dqn_no_replay,DQN without replay buffer,4,lunarlander_v3_dqn_no_replay_seed4_20260515_143539,output/lunarlander_v3/dqn_no_replay/seed_4/lunarlander_v3_dqn_no_replay_seed4_20260515_143539,True,500000.0,500000.0,2294.0,2000.4953789940046,249.93809295947315,249.93809295947315,-285.7660956043181,-290.8963103855642,73.69445363919777,162.15930399059434,10000.0,-182193098.69693705,-364.3861973938741,-550.4114528576908,417.53740673361983,200.0,,,False,0.0,0.0,0.0,401.44408907909144,417.53740673361983,1.493873616963101,1.8826310305595397,1.8826310305595397,9.801047016681983,10.000001578219111,0.956,-3.2726188373565672,264.9496078653336,267.0035366406441,270.27615547800065,3209.905029296875,False,0.0,0.0,1.0,True,501.0,0.5696248139556449,1.5748493579744214,False,False,True,True,True,False,True,False,False,False,0.0005,0.99,1.0,1000.0,100000.0,447.9253995949124,False
double_dqn,Double DQN,0,lunarlander_v3_double_dqn_seed0_20260515_150859,output/lunarlander_v3/double_dqn/seed_0/lunarlander_v3_double_dqn_seed0_20260515_150859,True,500000.0,123751.0,1636.0,666.6702635199908,749.9959535618419,185.625498498463,264.15241624548423,270.40282487900214,34.74871585952036,267.8968373895841,330000.0,39422156.34489619,78.84431268979237,222.46740510028278,101.3864925905445,200.0,230000.0,300000.0,True,11.0,207.34548838527022,0.7739751256702662,133.25905478079468,101.3864925905445,0.9183510956846601,1.2002925007808498,2.0450370074287663,9.734631022810676,10.000001222756616,0.9024390243902439,0.3965710585679465,52.77412527751147,53.342496391234356,52.94592533266641,191.04579162597656,True,100000.0,50098.90637703252,0.0005161956381468576,True,501.0,0.31569916333695625,0.47398318112967763,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,3.7444211440998743,True
double_dqn,Double DQN,1,lunarlander_v3_double_dqn_seed1_20260515_152006,output/lunarlander_v3/double_dqn/seed_1/lunarlander_v3_double_dqn_seed1_20260515_152006,True,500000.0,123751.0,1576.0,665.9142949429952,750.8473745000503,185.83622688351142,260.7277806367796,261.909461861495,29.101885576695466,276.9358600560432,350000.0,45855418.88569867,91.71083777139734,242.07920370780067,75.64463066472553,200.0,200000.0,430000.0,True,12.0,202.55637667837962,1.0127404091732124,138.85180117748632,75.64463066472553,0.9592839732947873,1.2024686622425793,1.7625454678768064,9.28775137010806,10.00000105145149,0.7154471544715447,0.2295464151273898,29.28952950578395,29.712276117588445,29.482729702461057,145.44993591308594,True,100000.0,49999.07151930894,0.00038714672861014324,True,501.0,0.32302820526391735,0.5312804944521797,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,16.20807941926364,True
double_dqn,Double DQN,2,lunarlander_v3_double_dqn_seed2_20260515_153112,output/lunarlander_v3/double_dqn/seed_2/lunarlander_v3_double_dqn_seed2_20260515_153112,True,500000.0,123751.0,1293.0,676.5809744319995,739.0098434555567,182.90641427493722,232.73580403393717,224.19084843372087,41.479825325315254,260.9840385253811,430000.0,-51707.77666254202,-0.10341555332508404,219.76175928550126,102.50034855110034,200.0,410000.0,,True,4.0,219.25733371904553,0.9892308044491785,115.1847184830444,102.50034855110034,0.8827666195669794,1.1170602574096462,1.6071512190307058,8.734379774374958,10.00000086585056,0.5772357723577236,0.16392110809078062,29.530719229845495,29.89966527427115,29.73574416618037,147.15907287597656,True,100000.0,49776.18343495935,0.0005161956381468576,True,501.0,0.35378390808729104,0.5606443251485602,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,28.248234491443924,True
double_dqn,Double DQN,3,lunarlander_v3_double_dqn_seed3_20260515_154229,output/lunarlander_v3/double_dqn/seed_3/lunarlander_v3_double_dqn_seed3_20260515_154229,True,500000.0,123751.0,1531.0,665.8235580900073,750.9496981967842,185.8615522031005,147.84794054895386,141.8016488570495,115.92236561313025,257.79588422408045,270000.0,37151996.74147625,74.3039934829525,179.2257747288668,111.90425244170068,200.0,200000.0,,True,17.0,248.14431412021113,1.0168026687406821,125.58520726647295,111.90425244170068,0.7289118992119301,0.9705454401853608,1.3534499348663702,8.957429249395917,10.000001125479985,0.5609756097560976,0.16538102840020405,28.079964226823513,28.501399086742865,28.336018058342663,157.7593994140625,True,100000.0,49938.895452235774,0.0007742934572202865,True,501.0,0.32033008771658367,0.45284485289241555,False,False,False,False,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,109.9479436751266,False
double_dqn,Double DQN,4,lunarlander_v3_double_dqn_seed4_20260515_155335,output/lunarlander_v3/double_dqn/seed_4/lunarlander_v3_double_dqn_seed4_20260515_155335,True,500000.0,123751.0,1356.0,667.9701556860091,748.5364364617416,185.26426509715398,234.25352059132123,244.6961190833851,54.74398931453632,273.0037140944842,330000.0,28113009.828031383,56.22601965606277,222.66468727619574,80.56687835884064,200.0,250000.0,,True,15.0,275.77243693464203,1.0101417039300775,125.95079785362117,80.56687835884064,0.5208322367047876,0.7502200020764901,1.0149024143451597,9.0004577434742,10.000000749749569,0.5934959349593496,0.10817098423717468,11.426926760169549,11.741401569630073,11.633230585392898,150.86959838867188,True,100000.0,49551.423653455284,0.000645244547683572,True,501.0,0.2893816650174453,0.44994815352926465,False,False,False,True,False,False,True,True,True,False,0.0005,0.99,64.0,1000.0,100000.0,38.75019350316299,True
dueling_dqn,Dueling DQN,0,lunarlander_v3_dueling_dqn_seed0_20260515_160443,output/lunarlander_v3/dueling_dqn/seed_0/lunarlander_v3_dueling_dqn_seed0_20260515_160443,True,500000.0,123751.0,1164.0,792.6708590220078,630.7788337480916,156.11902291032015,251.4902755382678,252.12289201455184,21.205576896237968,263.2630689650993,460000.0,-1088041.4510061848,-2.1760829020123698,257.36040668161985,40.585181229176705,200.0,410000.0,,True,4.0,433.1565415310908,1.7423561528992733,122.64293502031728,40.585181229176705,0.5325216052493429,0.7512188934213747,1.0306727571216057,8.218469294020434,10.000000582094055,0.42276422764227645,0.026522407686807276,14.05998783286025,14.305389036008012,14.278866628321206,147.3770294189453,True,100000.0,50098.90637703252,0.0005161956381468576,True,501.0,0.30711101656979,0.48680853878151276,False,False,False,False,True,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,11.772793426831498,True
dueling_dqn,Dueling DQN,1,lunarlander_v3_dueling_dqn_seed1_20260515_161755,output/lunarlander_v3/dueling_dqn/seed_1/lunarlander_v3_dueling_dqn_seed1_20260515_161755,True,500000.0,123751.0,1352.0,776.177537222,644.1825175584687,159.43646146075614,257.1383893306193,261.16308988904996,18.53429871303862,269.9556116411053,250000.0,30132385.35313815,60.264770706276295,254.31057016450933,61.2625692073671,200.0,250000.0,390000.0,True,9.0,269.36242074008027,0.9978026354132113,154.9983744100098,61.2625692073671,0.5965462287630492,0.8277405810549976,1.037387984554942,8.803046681448688,10.000000998887067,0.5691056910569106,0.05462872885107025,25.31784551511935,25.62722389097136,25.57259516212029,160.9001007080078,True,100000.0,49999.07151930894,0.00038714672861014324,True,501.0,0.3173688999318043,0.49977890746989717,False,False,False,True,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,12.817222310485988,True
dueling_dqn,Dueling DQN,2,lunarlander_v3_dueling_dqn_seed2_20260515_163052,output/lunarlander_v3/dueling_dqn/seed_2/lunarlander_v3_dueling_dqn_seed2_20260515_163052,True,500000.0,123751.0,1754.0,766.7441018130048,652.1080485884729,161.39804624174423,186.5833427511873,259.5235113905677,117.85465601699114,275.2930585206462,430000.0,49757460.26117566,99.51492052235132,195.76889834366014,112.99398765711246,200.0,250000.0,430000.0,True,6.0,142.66822743047533,0.5790183193218367,135.73808391399538,112.99398765711246,0.9072887435010294,1.1403178080795258,1.7545774123532984,8.228157285747928,10.000000379793338,0.3821138211382114,0.17236615002639893,42.688745173012336,43.14902913473486,42.97666298470846,194.16383361816406,True,100000.0,49776.18343495935,0.0005161956381468576,True,501.0,0.3030654744715055,0.4624035303987609,False,False,False,False,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,88.70971576945888,False
dueling_dqn,Dueling DQN,3,lunarlander_v3_dueling_dqn_seed3_20260515_164338,output/lunarlander_v3/dueling_dqn/seed_3/lunarlander_v3_dueling_dqn_seed3_20260515_164338,True,500000.0,123751.0,1713.0,762.7500355640077,655.5227488521585,162.24319138640695,222.15553091434785,257.26003305511404,82.62093709629178,276.863302658801,480000.0,50174348.11586096,100.34869623172192,235.83210467343036,83.6221443200646,200.0,240000.0,270000.0,True,5.0,241.7329144499201,1.05358505161017,137.90157547568262,83.6221443200646,1.020120808688121,1.2755203402139308,1.947698651775112,9.22403297640266,10.000000563776105,0.6829268292682927,0.23664995519126333,52.10895132049313,52.654508451136145,52.417858495944884,155.80531311035156,True,100000.0,49938.895452235774,0.0007742934572202865,True,501.0,0.384480354502949,0.5714339617042956,False,False,False,False,False,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,54.70777174445314,True
dueling_dqn,Dueling DQN,4,lunarlander_v3_dueling_dqn_seed4_20260515_165621,output/lunarlander_v3/dueling_dqn/seed_4/lunarlander_v3_dueling_dqn_seed4_20260515_165621,True,500000.0,123751.0,1356.0,794.1631189549953,629.5935785307283,155.82566987351234,230.96939688734545,250.72632670136386,64.36756247323929,273.7701727703833,470000.0,27204852.82973444,54.409705659468884,242.8681479688902,62.70247192937862,200.0,240000.0,460000.0,True,14.0,273.25104771141173,1.0454937392113925,131.99918970792805,62.70247192937862,0.6424826266683215,0.8799412192367926,1.3349528942650897,9.030479585866164,10.000000756361958,0.6747967479674797,0.06481022563407092,22.468405762339025,22.77454264571027,22.7097324200762,160.50889587402344,True,100000.0,49551.423653455284,0.000645244547683572,True,501.0,0.3200227450412702,0.6353116363368077,False,False,False,True,True,False,True,True,False,True,0.0005,0.99,64.0,1000.0,100000.0,42.80077588303783,True
double_dueling_dqn,Double + Dueling DQN,0,lunarlander_v3_double_dueling_dqn_seed0_20260515_170935,output/lunarlander_v3/double_dueling_dqn/seed_0/lunarlander_v3_double_dueling_dqn_seed0_20260515_170935,True,500000.0,123751.0,1435.0,790.9155276280071,632.1787631348237,156.46550823339513,264.9033893948318,269.3664998975543,24.114026573509932,269.88835737579706,460000.0,26798592.589456514,53.59718517891303,255.57188079701055,54.340449999431556,200.0,290000.0,440000.0,True,7.0,249.34442385169294,1.019657837073408,143.85541780004124,54.340449999431556,0.9115754113631035,1.156379516289486,2.0919850798157174,9.213190435642082,10.000000423990414,0.7235772357723578,0.15947417127407662,26.120416067480072,26.51860551136296,26.359131340088883,148.7158660888672,True,100000.0,50098.90637703252,0.0005161956381468576,True,501.0,0.277452686979347,0.42126017172485253,False,False,False,False,False,False,True,True,True,True,0.0005,0.99,64.0,1000.0,100000.0,4.98496798096528,True
double_dueling_dqn,Double + Dueling DQN,1,lunarlander_v3_double_dueling_dqn_seed1_20260515_172246,output/lunarlander_v3/double_dueling_dqn/seed_1/lunarlander_v3_double_dueling_dqn_seed1_20260515_172246,True,500000.0,123751.0,1644.0,792.8191318600002,630.6608656465828,156.08982556926054,255.09731949275775,264.4603576923473,59.52958280002736,268.5489038345386,330000.0,49277663.31724271,98.55532663448543,240.189247493786,73.9925354712166,200.0,170000.0,440000.0,True,14.0,286.02606660235585,1.3183008854075247,139.42487576375058,73.9925354712166,0.8426797419059567,1.0851297005405272,1.9012701981435947,9.431587560086637,10.000000210703,0.7154471544715447,0.17055595211866426,26.707440275486892,27.24324721049487,27.072691258376206,157.33497619628906,True,100000.0,49999.07151930894,0.00038714672861014324,True,501.0,0.32170264442252683,0.48805907780767005,False,False,False,False,False,False,True,True,True,True,0.0005,0.99,64.0,1000.0,100000.0,13.45158434178083,True
double_dueling_dqn,Double + Dueling DQN,2,lunarlander_v3_double_dueling_dqn_seed2_20260515_173559,output/lunarlander_v3/double_dueling_dqn/seed_2/lunarlander_v3_double_dueling_dqn_seed2_20260515_173559,True,500000.0,123751.0,1747.0,781.186358772,640.0521391412723,158.4141845417432,263.0674272335395,258.43453046245037,19.796226812213213,273.68789420263016,460000.0,59507162.36428794,119.01432472857589,205.45238497559032,109.13076417045531,200.0,160000.0,310000.0,True,12.0,247.56492207515404,1.1197465476931037,129.22282228804622,109.13076417045531,0.8385731602102761,1.0767913165131235,1.746702095357383,9.274452611463877,10.000000750791486,0.6504065040650406,0.20212161056394498,37.08429080684011,37.55480487172196,37.35268326115802,162.59634399414062,True,100000.0,49776.18343495935,0.0005161956381468576,True,501.0,0.31811062563198245,0.4699856686863622,False,False,False,False,False,False,True,True,True,True,0.0005,0.99,64.0,1000.0,100000.0,10.620466969090671,True
